,ID,name,address,a1,a2,city,pCode,lat,long,dist,dUnit,phone,sCode,cCode,hours,type,brand,brandDV,typeDV
1431,Bata_2700,2700 KURLA PHOENIX,SHOP G-65 GROUND FLOOR,SHOP G-65 GROUND FLOOR,,MUMBAI,400070,19.085367,72.887571,1541.41,km,9967724596,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1432,Bata_2020,2020 KANDIVLI,SHREEJI DARSHAN BUILDING,SHREEJI DARSHAN BUILDING,,MUMBAI,400067,19.20098,72.848702,1541.86,km,8879381427,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1433,Bata_2064,2064 MALAD II,JRV OF CLASSIC ENTERPRISE,JRV OF CLASSIC ENTERPRISE,,MUMBAI,400064,19.190214,72.847092,1542.34,km,9930578353,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1434,Bata_3297,3297 BIKANER STN RD,STATION ROAD,STATION ROAD,,BIKANER,334001,28.015595,73.313379,1542.66,km,7742449737,Rajasthan,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1435,Bata_2715,2715 GOREGAON EAST,"GROUND FLOOR, NORTH SIDE","GROUND FLOOR, NORTH SIDE",,MUMBAI,400063,19.165577,72.851082,1542.67,km,9004098793,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1436,Bata_2088,2088 KURLA II,585 SAHAKAR BUILDING,585 SAHAKAR BUILDING,,MUMBAI,400070,19.0663,72.8789,1542.88,km,9892989324,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1437,Bata_2753,2753 MALAD EAST,SHOP NO. 1 GROUND FLOOR,SHOP NO. 1 GROUND FLOOR,,MUMBAI,400097,19.188088,72.841121,1543.01,km,8898044621,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1438,Bata_2021,2021 S V ROAD,13 ASHOK SUPER MARKET,13 ASHOK SUPER MARKET,,MUMBAI,400062,19.166416,72.845871,1543.18,km,9324575473,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1439,Bata_7530,7530 KEM ROAD      ,BATA SHOE STORE,BATA SHOE STORE,,BIKANER,334001,28.008124,73.302896,1543.32,km,9166128555,Rajasthan,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1440,Bata_2067,2067 ANDHERI EAST,SAMADHAN BUILDING,SAMADHAN BUILDING,,MUMBAI,400069,19.133039,72.851017,1543.66,km,8369647178,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1441,Bata_2844,2844 INFINITI MALL,"INFINITI MALL, 2ND FLR","INFINITI MALL, 2ND FLR",,MUMBAI,400064,19.185047,72.834633,1543.76,km,8425877786,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1442,Bata_2551,2551 MALAD L RD2326,AMAR KUNJ OPP. BANK OF,AMAR KUNJ OPP. BANK OF,,MUMBAI,400064,19.17746,72.836832,1543.76,km,9594058282,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1443,Bata_2829,2829 BATA WOMEN    ,F17 INORBIT MALL,F17 INORBIT MALL,,MUMBAI,400064,19.17309,72.836036,1543.97,km,9926188882,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
1444,Bata_2709,2709 LOKHANDWALA HP,SHOP NO. 17,SHOP NO. 17,,MUMBAI,400053,19.14751,72.84278,1544.06,km,7738962681,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1445,Bata_2701,2701 KURLA PHOENIX ,UNIT NO. G-8A,UNIT NO. G-8A,,MUMBAI,400070,19.07812,72.86352,1544.07,km,8097550943,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1446,Bata_2806,2806 INFINITY MALAD,UNIT NO.104 FIRST FLOOR,UNIT NO.104 FIRST FLOOR,,MUMBAI,400064,19.17663,72.83376,1544.10,km,9819430220,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1447,Bata_3186,3186 DHARAMSALA,BATA SHOE STORE,BATA SHOE STORE,,DHARAMSHALA,176215,32.220366,76.318665,1544.52,km,9797658495,Himachal Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1448,Bata_2279,2279 ANDHERI WEST,"MADHUKUNJ, C-BUILDING","MADHUKUNJ, C-BUILDING",,MUMBAI,400058,19.118326,72.846217,1544.59,km,9664285294,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1449,Bata_2019,2019 ANDHERI SAGAR,PREMISES NO.1PLOT  54B,PREMISES NO.1PLOT  54B,,MUMBAI,400058,19.114044,72.842335,1545.11,km,9920828231,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1450,Bata_2051,2051 SION CIRCLE,SHOP NO. 94-95,SHOP NO. 94-95,,MUMBAI,400022,19.0419,72.8637,1545.16,km,7045617188,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1451,Bata_2013,2013 VILE PARLE    ,"SHOP NO.2, MOHGEMAI ROAD","SHOP NO.2, MOHGEMAI ROAD",,MUMBAI,400057,19.099693,72.844857,1545.29,km,9833197918,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1452,Bata_2721,2721 IRLA V PARLE  ,SHOP NO.1 GROUND FLOOR,SHOP NO.1 GROUND FLOOR,,MUMBAI,400056,19.108636,72.837319,1545.78,km,9773872976,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1453,Bata_2069,2069 SANTACRUZ,"13, STATION ROAD","13, STATION ROAD",,MUMBAI,400054,19.080602,72.843382,1546.02,km,9004163001,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1454,Bata_2840,2840 JP ROAD,UNIT NOS. 1  2,UNIT NOS. 1  2,,MUMBAI,400053,19.129071,72.827936,1546.11,km,9324248285,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1455,Bata_2073,2073 BHULESHWAR    ,187/89 JHAVERI BUILDING,187/89 JHAVERI BUILDING,,MUMBAI,400004,19.02,72.86,1546.21,km,9773293543,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1456,Bata_2292,2292 METRO JN MALL ,GROUND FLOOR 7,GROUND FLOOR 7,,THANE,421301,19.02,72.86,1546.21,km,9969545752,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1457,Bata_2012,2012 SANTACRUZ II  ,"22,SWAMI VIVEKANAND ROAD","22,SWAMI VIVEKANAND ROAD",,MUMBAI,400054,19.088394,72.837729,1546.36,km,8369645507,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1458,Bata_2068,2068 KHAR STN,COSMOS COMMERCIAL CENTRE,COSMOS COMMERCIAL CENTRE,,MUMBAI,400052,19.069289,72.839639,1546.75,km,9004279379,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1459,Bata_2722,2722 KHAR LINKING R,SHOP NO.6,SHOP NO.6,,MUMBAI,400052,19.065207,72.8348,1547.36,km,8655560051,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1460,Bata_2685,2685 LINKING RD HP ,SHOP NO. 532 A,SHOP NO. 532 A,,MUMBAI,400052,19.0636,72.83518,1547.37,km,7977458760,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1461,Bata_2009,2009 DADAR T T,808/2 KHUSNUM,808/2 KHUSNUM,,MUMBAI,400014,19.016875,72.847462,1547.58,km,9082244371,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1462,Bata_2624,2624 BANDRA MATRIX ,MATRIX,MATRIX,,MUMBAI,400050,19.056057,72.834598,1547.66,km,8655560051,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1463,Bata_2808,2808 KELKAR ROAD,SHOP NO.3,SHOP NO.3,,MUMBAI,400028,19.021213,72.841282,1548.06,km,9029304390,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1464,Bata_2049,2049 DADAR B B,BISMILLA BUILDING,BISMILLA BUILDING,,MUMBAI,400028,19.02,72.84,1548.23,km,8369419599,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1465,Bata_2597,2597 DADAR WEST,SHOP NO. 3 /4 /5 /  6,SHOP NO. 3 /4 /5 /  6,,MUMBAI,400028,19.0235976,72.8378125,1548.34,km,8422903831,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1466,Bata_1301,1301 TANJORE       ,1340SOUTH RAMPART,1340SOUTH RAMPART,,TANJORE,613001,10.787565,79.137454,1548.66,km,8220871795,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1467,Bata_2048,2048 CHIKA COMPOUND,35/37 K E M HOSPITAL,35/37 K E M HOSPITAL,,MUMBAI,400012,18.999,72.8397,1548.91,km,9821309724,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1468,Bata_1479,1479 MANDYA        ,B-5/23/118/01,B-5/23/118/01,,MANDYA,571401,12.527566,76.897396,1549.28,km,9740129089,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1469,Bata_2518,2518 MAZGAON II,SHOP NO.14 / 15,SHOP NO.14 / 15,,MUMBAI,400010,18.9719791,72.840156,1549.71,km,9892447694,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1470,Bata_1845,1845 VINOBANGR1582 ,S NO 07,S NO 07,,SHIMOGA,577201,13.95062,75.560643,1549.78,km,9945493313,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1471,Bata_9137,9137 BEARYS CITY CT,GROUND FLOOR,GROUND FLOOR,,SHIMOGA,577202,13.930486,75.573868,1550.06,km,8971604585,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1472,Bata_1387,1387 TANJORE II,66/2999 TRICHY MAIN ROAD,66/2999 TRICHY MAIN ROAD,,TANJORE,613007,10.773563,79.134715,1550.13,km,9578256502,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1473,Bata_2050,2050 BYCULLA,1718 BYCULLA BRIDGE,1718 BYCULLA BRIDGE,,MUMBAI,400008,18.9713,72.8323,1550.53,km,9619609141,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1474,Bata_2677,2677 GRAND GALLERIA,HIGH STREET PHOENIX -,HIGH STREET PHOENIX -,,MUMBAI,400013,18.994963,72.824456,1550.58,km,8830494703,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1475,Bata_2538,2538 VICTORIA C2007,P 314 FAIRLANS,P 314 FAIRLANS,,MUMBAI,400016,18.9716935,72.8308495,1550.66,km,9820933387,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1476,Bata_2054,2054 BHENDI BAZAR  ,285/87 E.R.RD.,285/87 E.R.RD.,,MUMBAI,400003,18.96,72.83,1551.11,km,9730466997,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1477,Bata_2602,2602 WORLI II,GROUND FLOOR 205,GROUND FLOOR 205,,MUMBAI,400018,19.000256,72.81702,1551.16,km,9930240395,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1478,Bata_2410,2410 CRAWFORD MKT,DWARKADAS BUILDING 244,DWARKADAS BUILDING 244,,MUMBAI,400002,18.946849,72.832995,1551.23,km,9820781467,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1479,Bata_2505,2505 D N ROAD,SHOP NO. 9 /10 / 11,SHOP NO. 9 /10 / 11,,MUMBAI,400001,18.938514,72.834485,1551.34,km,9619302466,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1480,Bata_4536,4536 M/S. S.K FOOTWEAR,BATA SHOE STORE,BATA SHOE STORE,,KAPURTHALA,144601,31.378076,75.3831,1551.69,km,9463978886,Punjab,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1481,Bata_2377,2377 NEW V N ROAD,SHOP NO. 2 RUSTOM,SHOP NO. 2 RUSTOM,,MUMBAI,400023,18.931994,72.832945,1551.70,km,8655846536,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1482,Bata_2757,2757 NANA CHOWK    ,SHOP NO. C/5/06,SHOP NO. C/5/06,,MUMBAI,400007,18.96405,72.81881,1552.11,km,9022461094,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1483,Bata_2066,2066 GRANT ROAD,368CENTENARY CHURCH BLDG,368CENTENARY CHURCH BLDG,,MUMBAI,400007,18.96,72.82,1552.12,km,8850530295,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1484,Bata_2642,2642 COLABA HP,CRESENT HOUSE,CRESENT HOUSE,,MUMBAI,400005,18.923237,72.830985,1552.17,km,9920020280,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1485,Bata_2001,2001 COLABA,ELYSIUM MANSION SBS ROAD,ELYSIUM MANSION SBS ROAD,,MUMBAI,400001,18.920287,72.830377,1552.33,km,9833456017,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1486,Bata_2751,2751 GIRGAUM,CHOWPATTY CHAMBERS,CHOWPATTY CHAMBERS,,MUMBAI,400004,18.956379,72.813923,1552.85,km,9930007271,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1487,Bata_2071,2071 COLABA BUS STN,BELA COURT,BELA COURT,,MUMBAI,400005,18.9112432,72.8253813,1553.12,km,9969545752,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1488,Bata_9331,9331 RR NGR-TANJORE,NO 254/1A PLOT NO MIG 480,NO 254/1A PLOT NO MIG 480,,TANJORE,613007,10.7491695,79.1164826,1553.49,km,8610418951,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1489,Bata_1850,1850 RRNAGAR1672   ,RASI ENCLAVES,RASI ENCLAVES,,TANJORE,613005,10.748583,79.116998,1553.52,km,9894047988,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
1490,Bata_4558,4558 M/S. AIM ENTERPRISES,BATA SHOE STORE,BATA SHOE STORE,,DAPOLI,415713,17.760739,73.191171,1558.15,km,9823230704,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1491,Bata_4646,4646 M/S. LAKSHMI ENTERPRISES,SAS NO. 425,SAS NO. 425,,CHANNARAYAPATNA,573116,12.908088,76.384533,1558.88,km,9611806997,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1492,Bata_4498,4498 M/S. SHIV ENTERPRISE,BATA SHOE STORE,BATA SHOE STORE,,DEESA,385535,24.263049,72.179546,1559.14,km,8320067723,Gujarat,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1493,Bata_4346,4346 M/S SHIVAM SALES,"GROUND FLOOR, SHOP NO 2","GROUND FLOOR, SHOP NO 2",,PATAN,384265,23.860101,72.138713,1560.07,km,8401565259,Gujarat,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1494,Bata_2783,2783 BHAVNAGAR,SHOP NO.G-2 SUVARNDEEP,SHOP NO.G-2 SUVARNDEEP,,BHAVNAGAR,364002,21.764582,72.147216,1562.91,km,7698293009,Gujarat,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1495,Bata_4604,4604 M/S. SURYA ENTERPRISES,BATA SHOE STORE,BATA SHOE STORE,,KOLLEGAL,571440,12.1543644,77.1063236,1564.03,km,9972567756,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1496,Bata_7536,7536 ABOHAR        ,BATA SHOE STORE,BATA SHOE STORE,,ABOHAR,152116,30.14263,74.19544,1568.73,km,9015572148,Punjab,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1497,Bata_4356,4356 M/S SHRI MURUGAN ASSOCIATES,"200/175,SALEM MAIN ROAD,","200/175,SALEM MAIN ROAD,",,NAMAKKAL,637001,11.229459,78.164629,1569.49,km,9916299944,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1498,Bata_4291,4291 M/S NOOR AGENCIES,"45/3A,","45/3A,",,THIRUVERUMBUR,620013,10.79317,78.763638,1570.79,km,9442420137,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1499,Bata_1299,1299 TRICHY FORT   ,12 THERADIKADI STREET,12 THERADIKADI STREET,,TRICHY,620002,10.825939,78.697175,1571.89,km,9788422297,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1500,Bata_9232,9232 KARUR BYPASS  ,1/1  1/2,1/1  1/2,,TRICHY,620018,10.829845,78.685885,1572.23,km,9789629381,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1501,Bata_1567,1567 WEST ROAD     ,NO 1A WEST BOULEVARD ROAD,NO 1A WEST BOULEVARD ROAD,,TRICHY,620008,10.823011,78.693731,1572.37,km,9788530747,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1502,Bata_1370,1370 THILLAINAGAR  ,"S V V BUILDING,  V - 28","S V V BUILDING,  V - 28",,TRICHY,620018,10.82174,78.683465,1573.12,km,8973545849,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1503,Bata_9187,9187 HASSAN BM RAOD,NO 569,NO 569,,HASSAN,573201,13.001998,76.098168,1574.37,km,9480568051,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1504,Bata_1298,1298 TRICHY CANTT  ,40/AMADURAI ROAD,40/AMADURAI ROAD,,TRICHY,620001,10.801391,78.690371,1574.56,km,9688248803,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1505,Bata_4463,4463 M/S.  S V ENTERPRISES,"4/1, GROUND FLOOR,","4/1, GROUND FLOOR,",,THIRUCHENGODE,637211,11.370016,77.890183,1575.39,km,9443333598,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1506,Bata_1140,1140 CHICKMAGALUR 2,ALANKAR BAZAR,ALANKAR BAZAR,,CHICKMAGALUR,577101,13.319884,75.773909,1576.95,km,7411408656,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1507,Bata_4402,4402 M/S. SWARA MART,"SHANTADURGA SANKUL, SHOP ","SHANTADURGA SANKUL, SHOP ",,RATNAGIRI,415639,16.993146,73.325655,1578.06,km,9021939778,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1508,Bata_1849,1849 KKNGRTRCHY1646,PLOT NO 32,PLOT NO 32,,TRICHY,620021,10.760496,78.682117,1578.81,km,8870872138,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1509,Bata_4365,4365 M/S EXCEL LIFESTYLE,"SHOP NO 4, UPPER GROUND","SHOP NO 4, UPPER GROUND",,CURCHOREM,403706,15.50529,74.12138,1579.02,km,9923515717,Goa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1510,Bata_4455,4455 M/S ELEGANT ENTERPRISES,OPPT PRIVATE BUS STAND,OPPT PRIVATE BUS STAND,,SAGARA,577412,14.163507,75.023132,1581.21,km,9480120999,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1511,Bata_3855,3855 SRIGANGANGR II,BATA SHOE STORE,BATA SHOE STORE,,SRIGANGANAGR,335001,29.920654,73.874473,1583.24,km,9414506072,Rajasthan,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1512,Bata_3859,3859 FEROZEPUR I   ,BATA SHOE STORE,BATA SHOE STORE,,FEROZEPUR,152002,30.954517,74.615013,1583.24,km,9814190546,Punjab,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1513,Bata_9346,9346 J P NAGAR 2,GAAYATHRI CHAMBERS,GAAYATHRI CHAMBERS,,BANGALORE,560078,12.306484,76.6788091,1583.46,km,8217811178,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1514,Bata_9110,9110 CITY CNTR MYS ,UNIT NO 21  22,UNIT NO 21  22,,MYSORE,570010,12.318179,76.665573,1583.52,km,9900481821,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1515,Bata_9109,9109 FORUM MALL MYS,UNIT NO 19,UNIT NO 19,,MYSORE,570010,12.317963,76.66555,1583.54,km,7899981593,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
1516,Bata_1131,1131 VISWESWARNAGAR,55/3 OPP STARLING THEATRE,55/3 OPP STARLING THEATRE,,MYSORE,570008,12.31098,76.65717,1584.73,km,9035303144,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1517,Bata_1578,1578 ASHOKA ROAD   ,"NO 10,JUNCTION OF ASHOKA","NO 10,JUNCTION OF ASHOKA",,MYSORE,570001,12.310069,76.656386,1584.86,km,8892864206,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1518,Bata_9250,9250 SAYYAJI RAO RD,NO 88/1  88/2,NO 88/1  88/2,,MYSORE,570001,12.310262,76.652744,1585.12,km,9980051709,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1519,Bata_1696,1696 MALL OF MYSORE,SF 16 17 18 SECOND FLOOR,SF 16 17 18 SECOND FLOOR,,MYSORE,570010,12.297813,76.664724,1585.21,km,8197742727,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1520,Bata_1130,1130 STATUE SQUARE ,NEW STATUE SQUARE,NEW STATUE SQUARE,,MYSORE,570001,12.308679,76.652958,1585.23,km,8123775953,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1521,Bata_1871,1871 URS RD 3 MYS  ,URS ROAD,URS ROAD,,BANGALORE,570001,12.308238,76.651831,1585.35,km,7019067348,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1522,Bata_9235,9235 HP URS RD-MYSR,NO 69A,NO 69A,,MYSORE,570001,12.309061,76.650259,1585.40,km,7406153321,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
1523,Bata_1129,1129 DEVRAJ MARKET ,DEVRAJ MARKET,DEVRAJ MARKET,,MYSORE,570001,12.308786,76.64929,1585.50,km,8546936992,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1524,Bata_1922,1922 VIJAYNAGAR-MYS,WATERTANK ROAD,WATERTANK ROAD,,MYSORE,570017,12.338005,76.616297,1585.66,km,8197422729,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1525,Bata_1369,1369 TEMPLE ROAD   ,"OLD NO 2911,NEW NO 10","OLD NO 2911,NEW NO 10",,MYSORE,570002,12.324821,76.626163,1585.96,km,9611881577,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1526,Bata_1133,1133 KUVEMPU NAGAR ,834NEW KANTHARAJ URS RD,834NEW KANTHARAJ URS RD,,MYSORE,570023,12.296441,76.628545,1588.05,km,8105277160,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1527,Bata_1343,1343 ERODE II      ,158 PARIMALAM COMPLEX,158 PARIMALAM COMPLEX,,ERODE,638011,11.343936,77.718109,1589.31,km,8838889442,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
1528,Bata_4275,4275 M/S OM SAI ENTERPRISE,BLOCK A SHOP NO 6,BLOCK A SHOP NO 6,,BICHOLIM,403504,15.598311,73.942251,1590.35,km,8390184456,Goa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1529,Bata_9141,9141 ERODE 4,NO 374/6-A,NO 374/6-A,,ERODE,638011,11.33401,77.704928,1591.07,km,8838889442,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1530,Bata_4460,4460 M/S SWARNOOP FOOTWEARS,SHOWROOM NO 9,SHOWROOM NO 9,,TARNTARAN ,143401,31.468072,74.916894,1593.00,km,9815499533,Punjab,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1531,Bata_4494,4494 M/S. RAJASHREE ENTERPRISES,NO-1002/967,NO-1002/967,,CHAMARAJANAGAR,571313,11.927813,76.943905,1594.54,km,9900532028,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1532,Bata_7512,7512 DALHOUSIE ROAD,BATA SHOE STORE,BATA SHOE STORE,,PATHANKOT,145001,32.2677439,75.6521756,1594.70,km,8196842104,Punjab,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1533,Bata_3166,3166 PATHANKOT RLY,BATA SHOE STORE,BATA SHOE STORE,,PATHANKOT,145001,32.2714962,75.6435989,1595.58,km,7009587230,Punjab,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1534,Bata_2762,2762 PONDA II      ,G1  G1A GROUND FLOOR,G1  G1A GROUND FLOOR,,PONDA,403401,15.398247,74.003158,1596.00,km,7987519349,Goa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1535,Bata_4656,4656 M/S. S V ENTERPRISES,BATA SHOE STORE,BATA SHOE STORE,,GOBICHETTIPALAYAM,638476,11.453367,77.448194,1598.44,km,9443333598,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1536,Bata_4528,4528 M/S. S V ENTERPRISES,BATA SHOE STORE,BATA SHOE STORE,,KARUR,639002,10.962219,78.063982,1599.85,km,9443333598,Tamil Nadu,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
1537,Bata_7486,7486 GURDASPUR     ,BATA SHOE STORE,BATA SHOE STORE,,GURDASPUR,143521,32.0575185,75.3358776,1602.29,km,7986864494,Punjab,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
